camera,timestamp,x,y,zone
CAM 1,3.003,1265,459,Entrance
CAM 1,3.003,980,693,Entrance
CAM 1,3.003,1831,475,Entrance
CAM 1,3.003,81,454,Entrance
CAM 1,3.003,1594,481,Entrance
CAM 1,3.003,1447,429,Entrance
CAM 1,3.003,268,344,Entrance
CAM 1,3.003,1264,342,Entrance
CAM 1,3.003,515,333,Entrance
CAM 1,3.003,625,337,Entrance
CAM 1,3.003,408,324,Entrance
CAM 1,3.003,1640,330,Entrance
CAM 1,3.003,911,318,Entrance
CAM 1,3.003,1836,341,Entrance
CAM 1,3.003,1455,321,Entrance
CAM 1,3.003,1222,289,Entrance
CAM 1,3.003,1732,170,Entrance
CAM 1,3.003,1245,153,Entrance
CAM 1,3.003,1822,86,Entrance
CAM 1,3.003,1240,15,Entrance
CAM 1,3.1698333333333335,1127,1060,Entrance
CAM 1,3.1698333333333335,1876,1056,Entrance
CAM 1,3.1698333333333335,1671,1006,Entrance
CAM 1,3.1698333333333335,1829,981,Entrance
CAM 1,3.1698333333333335,447,982,Entrance
CAM 1,3.1698333333333335,1585,840,Entrance
CAM 1,3.1698333333333335,1512,826,Entrance
CAM 1,3.1698333333333335,75,808,Entrance
CAM 1,3.1698333333333335,1852,812,Entrance
CAM 1,3.1698333333333335,446,814,Entrance
CAM 1,3.1698333333333335,655,669,Entrance
CAM 1,3.1698333333333335,29,653,Entrance
CAM 1,3.1698333333333335,1885,639,Entrance
CAM 1,3.1698333333333335,280,652,Entrance
CAM 1,3.1698333333333335,1298,640,Entrance
CAM 1,3.1698333333333335,1569,547,Entrance
CAM 1,3.1698333333333335,367,507,Entrance
CAM 1,3.1698333333333335,1255,505,Entrance
CAM 1,3.1698333333333335,1452,535,Entrance
CAM 1,3.1698333333333335,1321,495,Entrance
CAM 1,3.1698333333333335,412,500,Entrance
CAM 1,3.1698333333333335,254,495,Entrance
CAM 1,3.1698333333333335,958,486,Entrance
CAM 1,3.1698333333333335,1703,475,Entrance
CAM 1,3.1698333333333335,1428,469,Entrance
CAM 1,3.1698333333333335,587,483,Entrance
CAM 1,3.1698333333333335,1066,691,Entrance
CAM 1,3.1698333333333335,1659,471,Entrance
CAM 1,3.1698333333333335,1281,454,Entrance
CAM 1,3.1698333333333335,87,453,Entrance
CAM 1,3.1698333333333335,1830,468,Entrance
CAM 1,3.1698333333333335,1577,467,Entrance
CAM 1,3.1698333333333335,1434,412,Entrance
CAM 1,3.1698333333333335,1271,337,Entrance
CAM 1,3.1698333333333335,1386,331,Entrance
CAM 1,3.1698333333333335,515,330,Entrance
CAM 1,3.1698333333333335,624,330,Entrance
CAM 1,3.1698333333333335,1486,333,Entrance
CAM 1,3.1698333333333335,408,323,Entrance
CAM 1,3.1698333333333335,1639,331,Entrance
CAM 1,3.1698333333333335,989,295,Entrance
CAM 1,3.1698333333333335,910,315,Entrance
CAM 1,3.1698333333333335,1817,338,Entrance
CAM 1,3.1698333333333335,1231,285,Entrance
CAM 1,3.1698333333333335,1725,165,Entrance
CAM 1,3.1698333333333335,1420,153,Entrance
CAM 1,3.1698333333333335,1520,153,Entrance
CAM 1,3.1698333333333335,990,149,Entrance
CAM 1,3.1698333333333335,1157,147,Entrance
CAM 1,3.1698333333333335,1822,86,Entrance
CAM 1,3.1698333333333335,1238,11,Entrance
CAM 1,3.336666666666667,1134,1063,Entrance
CAM 1,3.336666666666667,1642,985,Entrance
CAM 1,3.336666666666667,1739,1008,Entrance
CAM 1,3.336666666666667,1828,981,Entrance
CAM 1,3.336666666666667,447,976,Entrance
CAM 1,3.336666666666667,1519,818,Entrance
CAM 1,3.336666666666667,75,801,Entrance
CAM 1,3.336666666666667,1853,799,Entrance
CAM 1,3.336666666666667,444,804,Entrance
CAM 1,3.336666666666667,610,669,Entrance
CAM 1,3.336666666666667,191,660,Entrance
CAM 1,3.336666666666667,670,660,Entrance
CAM 1,3.336666666666667,16,650,Entrance
CAM 1,3.336666666666667,1884,645,Entrance
CAM 1,3.336666666666667,316,645,Entrance
CAM 1,3.336666666666667,518,613,Entrance
CAM 1,3.336666666666667,1312,636,Entrance
CAM 1,3.336666666666667,73,598,Entrance
CAM 1,3.336666666666667,1557,543,Entrance
CAM 1,3.336666666666667,1449,546,Entrance
CAM 1,3.336666666666667,1063,718,Entrance
CAM 1,3.336666666666667,1322,495,Entrance
CAM 1,3.336666666666667,252,495,Entrance
CAM 1,3.336666666666667,416,496,Entrance
CAM 1,3.336666666666667,958,484,Entrance
CAM 1,3.336666666666667,1707,467,Entrance
CAM 1,3.336666666666667,592,474,Entrance
CAM 1,3.336666666666667,1665,465,Entrance
CAM 1,3.336666666666667,1176,469,Entrance
CAM 1,3.336666666666667,90,451,Entrance
CAM 1,3.336666666666667,756,443,Entrance
CAM 1,3.336666666666667,1836,460,Entrance
CAM 1,3.336666666666667,1578,453,Entrance
CAM 1,3.336666666666667,1409,327,Entrance
CAM 1,3.336666666666667,641,332,Entrance
CAM 1,3.336666666666667,556,327,Entrance
CAM 1,3.336666666666667,1460,393,Entrance
CAM 1,3.336666666666667,517,326,Entrance
CAM 1,3.336666666666667,1009,317,Entrance
CAM 1,3.336666666666667,408,324,Entrance
CAM 1,3.336666666666667,1623,332,Entrance
CAM 1,3.336666666666667,847,311,Entrance
CAM 1,3.336666666666667,989,294,Entrance
CAM 1,3.336666666666667,1815,336,Entrance
CAM 1,3.336666666666667,1041,276,Entrance
CAM 1,3.336666666666667,1232,284,Entrance
CAM 1,3.336666666666667,1513,142,Entrance
CAM 1,3.336666666666667,1230,140,Entrance
CAM 1,3.336666666666667,1011,135,Entrance
CAM 1,3.336666666666667,1822,86,Entrance
CAM 1,3.336666666666667,1179,6,Entrance
CAM 1,3.5035000000000003,1249,1072,Entrance
CAM 1,3.5035000000000003,1138,1062,Entrance
CAM 1,3.5035000000000003,1736,1026,Entrance
CAM 1,3.5035000000000003,1772,999,Entrance
CAM 1,3.5035000000000003,1526,819,Entrance
CAM 1,3.5035000000000003,75,794,Entrance
CAM 1,3.5035000000000003,249,800,Entrance
CAM 1,3.5035000000000003,1854,794,Entrance
CAM 1,3.5035000000000003,600,799,Entrance
CAM 1,3.5035000000000003,670,659,Entrance
CAM 1,3.5035000000000003,324,644,Entrance
CAM 1,3.5035000000000003,1321,634,Entrance
CAM 1,3.5035000000000003,543,614,Entrance
CAM 1,3.5035000000000003,75,598,Entrance
CAM 1,3.5035000000000003,1439,565,Entrance
CAM 1,3.5035000000000003,736,757,Entrance
CAM 1,3.5035000000000003,958,481,Entrance
CAM 1,3.5035000000000003,478,481,Entrance
CAM 1,3.5035000000000003,1048,474,Entrance
CAM 1,3.5035000000000003,1582,468,Entrance
CAM 1,3.5035000000000003,1666,459,Entrance
CAM 1,3.5035000000000003,619,465,Entrance
CAM 1,3.5035000000000003,1229,461,Entrance
CAM 1,3.5035000000000003,765,441,Entrance
CAM 1,3.5035000000000003,91,448,Entrance
CAM 1,3.5035000000000003,1838,451,Entrance
CAM 1,3.5035000000000003,1534,412,Entrance
CAM 1,3.5035000000000003,1428,414,Entrance
CAM 1,3.5035000000000003,1501,351,Entrance
CAM 1,3.5035000000000003,517,322,Entrance
CAM 1,3.5035000000000003,1032,315,Entrance
CAM 1,3.5035000000000003,1664,334,Entrance
CAM 1,3.5035000000000003,409,322,Entrance
CAM 1,3.5035000000000003,816,313,Entrance
CAM 1,3.5035000000000003,1532,298,Entrance
CAM 1,3.5035000000000003,920,300,Entrance
CAM 1,3.5035000000000003,1603,312,Entrance
CAM 1,3.5035000000000003,995,290,Entrance
CAM 1,3.5035000000000003,1812,336,Entrance
CAM 1,3.5035000000000003,1041,276,Entrance
CAM 1,3.5035000000000003,1227,283,Entrance
CAM 1,3.5035000000000003,1515,135,Entrance
CAM 1,3.5035000000000003,1012,131,Entrance
CAM 1,3.5035000000000003,1231,125,Entrance
CAM 1,3.5035000000000003,1831,81,Entrance
CAM 1,3.6703333333333332,1199,1058,Entrance
CAM 1,3.6703333333333332,112,963,Entrance
CAM 1,3.6703333333333332,248,790,Entrance
CAM 1,3.6703333333333332,1856,785,Entrance
CAM 1,3.6703333333333332,608,791,Entrance
CAM 1,3.6703333333333332,354,638,Entrance
CAM 1,3.6703333333333332,1330,631,Entrance
CAM 1,3.6703333333333332,518,613,Entrance
CAM 1,3.6703333333333332,77,598,Entrance
CAM 1,3.6703333333333332,1439,565,Entrance
CAM 1,3.6703333333333332,773,753,Entrance
CAM 1,3.6703333333333332,958,479,Entrance
CAM 1,3.6703333333333332,477,476,Entrance
CAM 1,3.6703333333333332,1074,468,Entrance
CAM 1,3.6703333333333332,547,468,Entrance
CAM 1,3.6703333333333332,1542,463,Entrance
CAM 1,3.6703333333333332,1442,454,Entrance
CAM 1,3.6703333333333332,1604,463,Entrance
CAM 1,3.6703333333333332,659,460,Entrance
CAM 1,3.6703333333333332,91,446,Entrance
CAM 1,3.6703333333333332,764,439,Entrance
CAM 1,3.6703333333333332,1841,444,Entrance
CAM 1,3.6703333333333332,1241,447,Entrance
CAM 1,3.6703333333333332,1533,410,Entrance
CAM 1,3.6703333333333332,1427,395,Entrance
CAM 1,3.6703333333333332,1664,340,Entrance
CAM 1,3.6703333333333332,811,314,Entrance
CAM 1,3.6703333333333332,409,321,Entrance
CAM 1,3.6703333333333332,936,299,Entrance
CAM 1,3.6703333333333332,902,299,Entrance
CAM 1,3.6703333333333332,1528,300,Entrance
CAM 1,3.6703333333333332,1551,329,Entrance
CAM 1,3.6703333333333332,1810,331,Entrance
CAM 1,3.6703333333333332,1674,286,Entrance
CAM 1,3.6703333333333332,1237,283,Entrance
CAM 1,3.6703333333333332,1692,271,Entrance
CAM 1,3.6703333333333332,1232,121,Entrance
CAM 1,3.6703333333333332,1013,120,Entrance
CAM 1,3.6703333333333332,1831,81,Entrance
CAM 1,3.8371666666666666,1751,1023,Entrance
CAM 1,3.8371666666666666,491,957,Entrance
CAM 1,3.8371666666666666,310,802,Entrance
CAM 1,3.8371666666666666,1817,789,Entrance
CAM 1,3.8371666666666666,233,779,Entrance
CAM 1,3.8371666666666666,607,781,Entrance
CAM 1,3.8371666666666666,1885,770,Entrance
CAM 1,3.8371666666666666,342,632,Entrance
CAM 1,3.8371666666666666,1353,625,Entrance
CAM 1,3.8371666666666666,77,598,Entrance
CAM 1,3.8371666666666666,1438,564,Entrance
CAM 1,3.8371666666666666,1069,785,Entrance
CAM 1,3.8371666666666666,476,473,Entrance
CAM 1,3.8371666666666666,1074,465,Entrance
CAM 1,3.8371666666666666,547,462,Entrance
CAM 1,3.8371666666666666,1540,459,Entrance
CAM 1,3.8371666666666666,1449,458,Entrance
CAM 1,3.8371666666666666,604,459,Entrance
CAM 1,3.8371666666666666,672,453,Entrance
CAM 1,3.8371666666666666,1605,452,Entrance
CAM 1,3.8371666666666666,763,437,Entrance
CAM 1,3.8371666666666666,92,442,Entrance
CAM 1,3.8371666666666666,1243,439,Entrance
CAM 1,3.8371666666666666,1847,435,Entrance
CAM 1,3.8371666666666666,1530,411,Entrance
CAM 1,3.8371666666666666,1427,394,Entrance
CAM 1,3.8371666666666666,1661,348,Entrance
CAM 1,3.8371666666666666,1825,342,Entrance
CAM 1,3.8371666666666666,410,307,Entrance
CAM 1,3.8371666666666666,1528,299,Entrance
CAM 1,3.8371666666666666,1784,293,Entrance
CAM 1,3.8371666666666666,1551,326,Entrance
CAM 1,3.8371666666666666,1310,283,Entrance
CAM 1,3.8371666666666666,1042,274,Entrance
CAM 1,3.8371666666666666,1184,280,Entrance
CAM 1,3.8371666666666666,1689,292,Entrance
CAM 1,3.8371666666666666,1233,109,Entrance
CAM 1,3.8371666666666666,1014,109,Entrance
CAM 1,3.8371666666666666,1831,81,Entrance
CAM 1,4.0040000000000004,332,1072,Entrance
CAM 1,4.0040000000000004,708,1071,Entrance
CAM 1,4.0040000000000004,1117,1064,Entrance
CAM 1,4.0040000000000004,370,948,Entrance
CAM 1,4.0040000000000004,688,946,Entrance
CAM 1,4.0040000000000004,360,795,Entrance
CAM 1,4.0040000000000004,735,774,Entrance
CAM 1,4.0040000000000004,251,770,Entrance
CAM 1,4.0040000000000004,578,770,Entrance
CAM 1,4.0040000000000004,1885,759,Entrance
CAM 1,4.0040000000000004,73,598,Entrance
CAM 1,4.0040000000000004,1585,552,Entrance
CAM 1,4.0040000000000004,1438,564,Entrance
CAM 1,4.0040000000000004,1070,785,Entrance
CAM 1,4.0040000000000004,1452,459,Entrance
CAM 1,4.0040000000000004,547,455,Entrance
CAM 1,4.0040000000000004,1539,457,Entrance
CAM 1,4.0040000000000004,608,457,Entrance
CAM 1,4.0040000000000004,671,447,Entrance
CAM 1,4.0040000000000004,1614,444,Entrance
CAM 1,4.0040000000000004,763,436,Entrance
CAM 1,4.0040000000000004,93,436,Entrance
CAM 1,4.0040000000000004,918,413,Entrance
CAM 1,4.0040000000000004,1244,434,Entrance
CAM 1,4.0040000000000004,285,411,Entrance
CAM 1,4.0040000000000004,1853,426,Entrance
CAM 1,4.0040000000000004,1530,407,Entrance
CAM 1,4.0040000000000004,1429,394,Entrance
CAM 1,4.0040000000000004,1823,340,Entrance
CAM 1,4.0040000000000004,1548,325,Entrance
CAM 1,4.0040000000000004,1529,297,Entrance
CAM 1,4.0040000000000004,1318,283,Entrance
CAM 1,4.0040000000000004,1217,281,Entrance
CAM 1,4.0040000000000004,1127,278,Entrance
CAM 1,4.0040000000000004,1170,274,Entrance
CAM 1,4.0040000000000004,1684,311,Entrance
CAM 1,4.0040000000000004,1015,101,Entrance
CAM 1,4.0040000000000004,1831,81,Entrance
CAM 1,4.0040000000000004,1234,96,Entrance
CAM 1,4.170833333333333,335,1070,Entrance
CAM 1,4.170833333333333,640,1068,Entrance
CAM 1,4.170833333333333,707,1066,Entrance
CAM 1,4.170833333333333,1118,1064,Entrance
CAM 1,4.170833333333333,410,942,Entrance
CAM 1,4.170833333333333,688,938,Entrance
CAM 1,4.170833333333333,741,770,Entrance
CAM 1,4.170833333333333,302,761,Entrance
CAM 1,4.170833333333333,604,762,Entrance
CAM 1,4.170833333333333,1876,747,Entrance
CAM 1,4.170833333333333,1585,541,Entrance
CAM 1,4.170833333333333,1437,564,Entrance
CAM 1,4.170833333333333,1070,785,Entrance
CAM 1,4.170833333333333,1539,456,Entrance
CAM 1,4.170833333333333,680,438,Entrance
CAM 1,4.170833333333333,758,434,Entrance
CAM 1,4.170833333333333,1627,437,Entrance
CAM 1,4.170833333333333,122,428,Entrance
CAM 1,4.170833333333333,872,416,Entrance
CAM 1,4.170833333333333,1282,426,Entrance
CAM 1,4.170833333333333,1066,412,Entrance
CAM 1,4.170833333333333,935,412,Entrance
CAM 1,4.170833333333333,1854,418,Entrance
CAM 1,4.170833333333333,312,407,Entrance
CAM 1,4.170833333333333,1530,405,Entrance
CAM 1,4.170833333333333,1430,392,Entrance
CAM 1,4.170833333333333,1528,356,Entrance
CAM 1,4.170833333333333,1665,335,Entrance
CAM 1,4.170833333333333,1822,339,Entrance
CAM 1,4.170833333333333,1529,298,Entrance
CAM 1,4.170833333333333,1567,313,Entrance
CAM 1,4.170833333333333,1162,273,Entrance
CAM 1,4.170833333333333,1688,287,Entrance
CAM 1,4.170833333333333,1817,204,Entrance
CAM 1,4.170833333333333,1831,81,Entrance
CAM 1,4.170833333333333,1016,93,Entrance
CAM 1,4.170833333333333,1237,86,Entrance
CAM 1,4.337666666666666,325,1068,Entrance
CAM 1,4.337666666666666,641,1066,Entrance
CAM 1,4.337666666666666,594,1064,Entrance
CAM 1,4.337666666666666,1121,1064,Entrance
CAM 1,4.337666666666666,707,1064,Entrance
CAM 1,4.337666666666666,784,948,Entrance
CAM 1,4.337666666666666,438,940,Entrance
CAM 1,4.337666666666666,664,933,Entrance
CAM 1,4.337666666666666,336,752,Entrance
CAM 1,4.337666666666666,737,757,Entrance
CAM 1,4.337666666666666,605,755,Entrance
CAM 1,4.337666666666666,1878,736,Entrance
CAM 1,4.337666666666666,1437,589,Entrance
CAM 1,4.337666666666666,1585,540,Entrance
CAM 1,4.337666666666666,1071,785,Entrance
CAM 1,4.337666666666666,1538,458,Entrance
CAM 1,4.337666666666666,668,438,Entrance
CAM 1,4.337666666666666,756,432,Entrance
CAM 1,4.337666666666666,1626,428,Entrance
CAM 1,4.337666666666666,1044,415,Entrance
CAM 1,4.337666666666666,124,424,Entrance
CAM 1,4.337666666666666,1293,421,Entrance
CAM 1,4.337666666666666,920,413,Entrance
CAM 1,4.337666666666666,1859,413,Entrance
CAM 1,4.337666666666666,313,406,Entrance
CAM 1,4.337666666666666,1530,405,Entrance
CAM 1,4.337666666666666,1431,388,Entrance
CAM 1,4.337666666666666,1662,345,Entrance
CAM 1,4.337666666666666,1819,336,Entrance
CAM 1,4.337666666666666,1570,313,Entrance
CAM 1,4.337666666666666,1530,299,Entrance
CAM 1,4.337666666666666,1688,289,Entrance
CAM 1,4.337666666666666,1817,204,Entrance
CAM 1,4.337666666666666,1831,81,Entrance
CAM 1,4.337666666666666,1016,86,Entrance
CAM 1,4.337666666666666,1237,76,Entrance
CAM 1,4.5045,334,1067,Entrance
CAM 1,4.5045,640,1063,Entrance
CAM 1,4.5045,1122,1061,Entrance
CAM 1,4.5045,596,1061,Entrance
CAM 1,4.5045,707,1060,Entrance
CAM 1,4.5045,419,937,Entrance
CAM 1,4.5045,613,938,Entrance
CAM 1,4.5045,336,750,Entrance
CAM 1,4.5045,736,748,Entrance
CAM 1,4.5045,604,748,Entrance
CAM 1,4.5045,1880,732,Entrance
CAM 1,4.5045,1437,589,Entrance
CAM 1,4.5045,1584,540,Entrance
CAM 1,4.5045,1077,785,Entrance
CAM 1,4.5045,1540,458,Entrance
CAM 1,4.5045,756,429,Entrance
CAM 1,4.5045,1045,415,Entrance
CAM 1,4.5045,1332,417,Entrance
CAM 1,4.5045,873,415,Entrance
CAM 1,4.5045,940,409,Entrance
CAM 1,4.5045,1859,410,Entrance
CAM 1,4.5045,313,405,Entrance
CAM 1,4.5045,423,397,Entrance
CAM 1,4.5045,1179,392,Entrance
CAM 1,4.5045,1531,404,Entrance
CAM 1,4.5045,1443,389,Entrance
CAM 1,4.5045,1816,335,Entrance
CAM 1,4.5045,1570,314,Entrance
CAM 1,4.5045,1531,299,Entrance
CAM 1,4.5045,1688,284,Entrance
CAM 1,4.5045,1816,204,Entrance
CAM 1,4.5045,1830,86,Entrance
CAM 1,4.5045,1237,69,Entrance
CAM 1,4.671333333333333,335,1066,Entrance
CAM 1,4.671333333333333,641,1058,Entrance
CAM 1,4.671333333333333,595,1058,Entrance
CAM 1,4.671333333333333,718,1057,Entrance
CAM 1,4.671333333333333,375,737,Entrance
CAM 1,4.671333333333333,738,742,Entrance
CAM 1,4.671333333333333,604,743,Entrance
CAM 1,4.671333333333333,1885,728,Entrance
CAM 1,4.671333333333333,1437,590,Entrance
CAM 1,4.671333333333333,1583,540,Entrance
CAM 1,4.671333333333333,1092,785,Entrance
CAM 1,4.671333333333333,1543,470,Entrance
CAM 1,4.671333333333333,1555,407,Entrance
CAM 1,4.671333333333333,942,407,Entrance
CAM 1,4.671333333333333,1852,404,Entrance
CAM 1,4.671333333333333,312,404,Entrance
CAM 1,4.671333333333333,1182,391,Entrance
CAM 1,4.671333333333333,1256,381,Entrance
CAM 1,4.671333333333333,1501,402,Entrance
CAM 1,4.671333333333333,1448,390,Entrance
CAM 1,4.671333333333333,1662,347,Entrance
CAM 1,4.671333333333333,1814,336,Entrance
CAM 1,4.671333333333333,1570,314,Entrance
CAM 1,4.671333333333333,1530,301,Entrance
CAM 1,4.671333333333333,1676,280,Entrance
CAM 1,4.671333333333333,1816,203,Entrance
CAM 1,4.671333333333333,1830,86,Entrance
CAM 1,4.671333333333333,1236,63,Entrance
CAM 1,4.838166666666667,358,1064,Entrance
CAM 1,4.838166666666667,594,1056,Entrance
CAM 1,4.838166666666667,643,1055,Entrance
CAM 1,4.838166666666667,725,1053,Entrance
CAM 1,4.838166666666667,1862,1005,Entrance
CAM 1,4.838166666666667,1150,862,Entrance
CAM 1,4.838166666666667,541,745,Entrance
CAM 1,4.838166666666667,377,736,Entrance
CAM 1,4.838166666666667,633,738,Entrance
CAM 1,4.838166666666667,792,676,Entrance
CAM 1,4.838166666666667,827,669,Entrance
CAM 1,4.838166666666667,1584,545,Entrance
CAM 1,4.838166666666667,1102,785,Entrance
CAM 1,4.838166666666667,1544,475,Entrance
CAM 1,4.838166666666667,919,404,Entrance
CAM 1,4.838166666666667,1557,407,Entrance
CAM 1,4.838166666666667,313,403,Entrance
CAM 1,4.838166666666667,1850,400,Entrance
CAM 1,4.838166666666667,421,395,Entrance
CAM 1,4.838166666666667,1184,390,Entrance
CAM 1,4.838166666666667,1260,379,Entrance
CAM 1,4.838166666666667,1462,388,Entrance
CAM 1,4.838166666666667,1662,347,Entrance
CAM 1,4.838166666666667,1764,351,Entrance
CAM 1,4.838166666666667,1571,316,Entrance
CAM 1,4.838166666666667,1799,335,Entrance
CAM 1,4.838166666666667,1529,302,Entrance
CAM 1,4.838166666666667,1816,204,Entrance
CAM 1,4.838166666666667,1830,87,Entrance
CAM 1,4.838166666666667,1234,56,Entrance
CAM 1,5.005,475,1065,Entrance
CAM 1,5.005,593,1051,Entrance
CAM 1,5.005,701,1047,Entrance
CAM 1,5.005,1828,987,Entrance
CAM 1,5.005,792,676,Entrance
CAM 1,5.005,1104,785,Entrance
CAM 1,5.005,1542,488,Entrance
CAM 1,5.005,1564,407,Entrance
CAM 1,5.005,1267,375,Entrance
CAM 1,5.005,1471,381,Entrance
CAM 1,5.005,1765,345,Entrance
CAM 1,5.005,1573,321,Entrance
CAM 1,5.005,1795,334,Entrance
CAM 1,5.005,1531,302,Entrance
CAM 1,5.005,1816,204,Entrance
CAM 1,5.005,1237,47,Entrance
CAM 1,5.171833333333334,593,1049,Entrance
CAM 1,5.171833333333334,702,1041,Entrance
CAM 1,5.171833333333334,1789,1001,Entrance
CAM 1,5.171833333333334,792,676,Entrance
CAM 1,5.171833333333334,1105,785,Entrance
CAM 1,5.171833333333334,1543,484,Entrance
CAM 1,5.171833333333334,1450,382,Entrance
CAM 1,5.171833333333334,1784,333,Entrance
CAM 1,5.171833333333334,1532,303,Entrance
CAM 1,5.171833333333334,1816,203,Entrance
CAM 1,5.338666666666667,591,1045,Entrance
CAM 1,5.338666666666667,621,1034,Entrance
CAM 1,5.338666666666667,723,1028,Entrance
CAM 1,5.338666666666667,1775,1015,Entrance
CAM 1,5.338666666666667,1132,896,Entrance
CAM 1,5.338666666666667,926,646,Entrance
CAM 1,5.338666666666667,1108,838,Entrance
CAM 1,5.338666666666667,1029,628,Entrance
CAM 1,5.338666666666667,887,566,Entrance
CAM 1,5.338666666666667,1544,483,Entrance
CAM 1,5.338666666666667,1454,382,Entrance
CAM 1,5.338666666666667,1784,333,Entrance
CAM 1,5.338666666666667,1532,303,Entrance
CAM 1,5.338666666666667,1816,203,Entrance
CAM 1,5.338666666666667,1818,174,Entrance
CAM 1,5.5055000000000005,614,1022,Entrance
CAM 1,5.5055000000000005,725,1018,Entrance
CAM 1,5.5055000000000005,1779,1012,Entrance
CAM 1,5.5055000000000005,1133,949,Entrance
CAM 1,5.5055000000000005,1130,903,Entrance
CAM 1,5.5055000000000005,925,646,Entrance
CAM 1,5.5055000000000005,981,633,Entrance
CAM 1,5.5055000000000005,1109,843,Entrance
CAM 1,5.5055000000000005,1004,631,Entrance
CAM 1,5.5055000000000005,894,563,Entrance
CAM 1,5.5055000000000005,1548,483,Entrance
CAM 1,5.5055000000000005,1436,385,Entrance
CAM 1,5.5055000000000005,1785,333,Entrance
CAM 1,5.5055000000000005,1530,307,Entrance
CAM 1,5.5055000000000005,1818,168,Entrance
CAM 1,5.5055000000000005,1185,5,Entrance
CAM 1,5.6723333333333334,1115,1067,Entrance
CAM 1,5.6723333333333334,609,1003,Entrance
CAM 1,5.6723333333333334,724,1003,Entrance
CAM 1,5.6723333333333334,1830,977,Entrance
CAM 1,5.6723333333333334,1128,936,Entrance
CAM 1,5.6723333333333334,924,645,Entrance
CAM 1,5.6723333333333334,1103,849,Entrance
CAM 1,5.6723333333333334,981,634,Entrance
CAM 1,5.6723333333333334,1436,578,Entrance
CAM 1,5.6723333333333334,1124,590,Entrance
CAM 1,5.6723333333333334,894,561,Entrance
CAM 1,5.6723333333333334,1547,477,Entrance
CAM 1,5.6723333333333334,1561,435,Entrance
CAM 1,5.6723333333333334,1433,384,Entrance
CAM 1,5.6723333333333334,1766,342,Entrance
CAM 1,5.6723333333333334,1799,332,Entrance
CAM 1,5.6723333333333334,1523,310,Entrance
CAM 1,5.6723333333333334,1818,162,Entrance
CAM 1,5.839166666666666,1116,1067,Entrance
CAM 1,5.839166666666666,1873,1053,Entrance
CAM 1,5.839166666666666,265,985,Entrance
CAM 1,5.839166666666666,603,995,Entrance
CAM 1,5.839166666666666,1813,982,Entrance
CAM 1,5.839166666666666,717,992,Entrance
CAM 1,5.839166666666666,1101,853,Entrance
CAM 1,5.839166666666666,982,634,Entrance
CAM 1,5.839166666666666,923,645,Entrance
